date,district,daily_cases,meantemp,humidity,wind_speed,meanpressure,population,latitude,longitude,bounding_box_km2,humidity_lag_7,meantemp_lag_7,transmission_risk_index
2024-02-12,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-15,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-19,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-21,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-23,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-24,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-25,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-26,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-27,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-28,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-02-29,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-02,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-04,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-06,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-11,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-12,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-16,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-19,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-20,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-21,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-22,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-23,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-24,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-25,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-26,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-28,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-29,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-03-31,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-03,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-06,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-07,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-08,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-09,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-10,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-11,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-13,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-14,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-16,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-18,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-20,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-21,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-22,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-23,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-25,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-26,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-04-29,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-01,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-02,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-07,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-09,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-10,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-11,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-13,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-16,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-19,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-21,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-22,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-23,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-25,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-26,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-27,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-28,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-30,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-05-31,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-04,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-07,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-08,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-09,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-12,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-13,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-14,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-15,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-17,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-18,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-20,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-22,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-23,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-24,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-25,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-26,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-27,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-06-30,North East Delhi,2,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-01,North East Delhi,8,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-02,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-03,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-04,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-05,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-06,North East Delhi,28,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-07,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-08,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-09,North East Delhi,23,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-10,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-11,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-12,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-13,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-14,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-15,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-16,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-17,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-18,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-19,North East Delhi,32,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-20,North East Delhi,27,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-21,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-22,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-23,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-24,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-25,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-26,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-27,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-28,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-29,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-30,North East Delhi,14,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-07-31,North East Delhi,26,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-01,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-02,North East Delhi,14,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-03,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-04,North East Delhi,27,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-05,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-06,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-07,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-08,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-09,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-10,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-11,North East Delhi,23,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-12,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-13,North East Delhi,23,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-14,North East Delhi,19,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-15,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-16,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-17,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-18,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-19,North East Delhi,25,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-20,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-21,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-22,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-23,North East Delhi,23,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-24,North East Delhi,30,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-25,North East Delhi,12,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-26,North East Delhi,14,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-27,North East Delhi,8,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-28,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-29,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-30,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-08-31,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-01,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-02,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-03,North East Delhi,23,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-04,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-05,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-06,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-07,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-08,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-09,North East Delhi,19,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-10,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-11,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-12,North East Delhi,26,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-13,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-14,North East Delhi,18,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-15,North East Delhi,19,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-16,North East Delhi,14,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-17,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-18,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-19,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-20,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-21,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-22,North East Delhi,27,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-23,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-24,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-25,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-26,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-27,North East Delhi,28,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-28,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-29,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-09-30,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-01,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-02,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-03,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-04,North East Delhi,26,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-05,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-06,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-07,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-08,North East Delhi,25,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-09,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-10,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-11,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-12,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-13,North East Delhi,16,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-14,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-15,North East Delhi,25,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-16,North East Delhi,22,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-17,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-18,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-19,North East Delhi,13,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-20,North East Delhi,10,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-21,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-22,North East Delhi,10,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-23,North East Delhi,20,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-24,North East Delhi,17,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-25,North East Delhi,25,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-26,North East Delhi,28,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-27,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-28,North East Delhi,15,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-29,North East Delhi,25,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-30,North East Delhi,21,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-10-31,North East Delhi,24,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-01,North East Delhi,7,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-02,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-03,North East Delhi,4,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-04,North East Delhi,4,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-05,North East Delhi,7,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-06,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-07,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-08,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-09,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-10,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-11,North East Delhi,4,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-12,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-13,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-14,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-15,North East Delhi,10,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-16,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-17,North East Delhi,4,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-18,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-19,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-20,North East Delhi,9,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-21,North East Delhi,7,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-22,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-23,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-24,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-25,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-26,North East Delhi,8,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-27,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-28,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-29,North East Delhi,6,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-11-30,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-12-01,North East Delhi,1,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-12-02,North East Delhi,3,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-12-03,North East Delhi,5,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-12-04,North East Delhi,11,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
2024-12-05,North East Delhi,7,28.0,65.0,,,2241624,28.7179,77.2537,62.0,65.0,28.0,1457.0556
